"EH_ID","labels","experiment","weight","weight_dpi0","relative_weight","feces_weight","dpi","infection"
"LM0287","E57byLMS","E7",19.29,18.83,"102.4429102",1.42,5,"challenge"
"LM0275","E57byNOU","E7",21.34,20.83,"102.4483917",1.27,5,"challenge"
"LM0276","E57byEHR","E7",30.47,29.59,"102.9739777",3.5,5,"challenge"
"LM0232","E57bxGHN","E7",27.26,26.37,"103.38",2.07,5,"challenge"
"LM0263","E57byCHM","E7",22.05,21.25,"103.7647059",1.66,5,"challenge"
"LM0262","E57byAMV","E7",21.94,21.13,"103.8334122",1.72,5,"challenge"
"LM0229","E57bxCNT","E7",19.88,19.06,"104.3",3.34,5,"challenge"
"LM0240","E57bxMQW","E7",21.48,20.45,"105.04",1.53,5,"challenge"
"LM0256","E57bxAOX","E7",30.71,29.15,"105.35",2.27,5,"challenge"
"LM0233","E57bxFPQ","E7",31.52,29.77,"105.88",2.16,5,"challenge"
"LM0282","E57byIOZ","E7",32.47,30.09,"107.9096045",2.84,5,"challenge"
"LM0280","E57byLQU","E7",18.96,17.57,"107.9112123",1.64,5,"challenge"
"LM0228","E57bxESW","E7",23.47,21.23,"110.55",1.32,5,"challenge"
"LM0266","E57bxFLY","E7",20.36,23.94,"85.05",2.12,6,"challenge"
"LM0248","E57bxFQX","E7",20.95,23.46,"89.3",1.74,6,"challenge"
"LM0260","E57byAUZ","E7",26,29.02,"89.59338387",2.76,6,"challenge"
"LM0265","E57byAHU","E7",23.73,26.43,"89.78433598",2.06,6,"challenge"
"LM0268","E57bxGHV","E7",18.85,20.84,"90.45",1.53,6,"challenge"
"LM0249","E57bxANV","E7",23.77,26.1,"91.07",1.3,6,"challenge"
"LM0269","E57byAQY","E7",19.71,21.6,"91.25",1.31,6,"challenge"
"LM0257","E57bxUVY","E7",21.03,22.75,"92.44",0.96,6,"challenge"
"LM0271","E57bxPQZ","E7",22.66,24.25,"93.44",3.69,6,"challenge"
"LM0295","E57byNUY","E7",20.06,21.31,"94.13420929",3.19,6,"challenge"
"LM0270","E57byNRU","E7",22.5,23.89,"94.18166597",1.38,6,"challenge"
"LM0289","E57byNUW","E7",22.62,23.93,"94.52569996",1.8,6,"challenge"
"LM0258","E57bxKMS","E7",18.7,19.74,"94.73",0.84,6,"challenge"
"LM0255","E57bxGOW","E7",17.35,18.26,"95.02",0.86,6,"challenge"
"LM0263","E57byJRZ","E7",20.33,21.25,"95.67058824",1.82,6,"challenge"
"LM0238","E57bxEWY","E7",20.47,21.39,"95.7",0.47,6,"challenge"
"LM0227","E57bxLNW","E7",22.94,23.86,"96.14",0.88,6,"challenge"
"LM0247","E57bxABO","E7",26.18,27.13,"96.5",2.61,6,"challenge"
"LM0239","E57bxIQW","E7",18.8,19.41,"96.86",3.15,6,"challenge"
"LM0261","E57bxFGZ","E7",19.57,20.09,"97.41",1.51,6,"challenge"
"LM0291","E57byPVX","E7",24.24,24.85,"97.54527163",1.66,6,"challenge"
"LM0294","E57byHKX","E7",16.72,17.02,"98.2373678",1,6,"challenge"
"LM0262","E57byNSX","E7",20.91,21.13,"98.95882631",1.79,6,"challenge"
"LM0231","E57bxGJT","E7",20.52,20.69,"99.18",0.95,6,"challenge"
"LM0293","E57byCFU","E7",20.57,20.74,"99.18032787",1.47,6,"challenge"
"LM0234","E57bxAGX","E7",32.61,32.76,"99.54",1.35,6,"challenge"
"LM0259","E57bxGHL","E7",28.77,28.89,"99.58",1.57,6,"challenge"
"LM0235","E57bxCEO","E7",19.5,19.58,"99.59",0.95,6,"challenge"
"LM0285","E57byCLV","E7",19.37,19.43,"99.69119918",1,6,"challenge"
"LM0251","E57bxLNT","E7",23.09,23.16,"99.7",1.06,6,"challenge"
"LM0254","E57bxDVW","E7",22.26,22.32,"99.73",2.39,6,"challenge"
"LM0292","E57byEJO","E7",22.1,22.15,"99.77426637",1.24,6,"challenge"
"LM0279","E57byNOY","E7",21.42,21.35,"100.3278689",1.89,6,"challenge"
"LM0232","E57bxNPW","E7",26.56,26.37,"100.72",1.11,6,"challenge"
"LM0288","E57byFIJ","E7",19.9,19.74,"100.810537",1.51,6,"challenge"
"LM0283","E57byAWX","E7",19.3,19.1,"101.0471204",1.59,6,"challenge"
"LM0264","E57bxBEV","E7",18.08,17.88,"101.12",0.95,6,"challenge"
"LM0277","E57byBIN","E7",24.21,23.88,"101.3819095",1.9,6,"challenge"
"LM0272","E57byHWY","E7",23.26,22.77,"102.1519543",1.92,6,"challenge"
"LM0229","E57bxFHK","E7",19.55,19.06,"102.57",1.48,6,"challenge"
"LM0273","E57byKPZ","E7",22.27,21.7,"102.6267281",1.49,6,"challenge"
"LM0233","E57bxGSV","E7",30.61,29.77,"102.82",1.19,6,"challenge"
"LM0236","E57bxHKN","E7",27.05,26.25,"103.05",1.4,6,"challenge"
"LM0284","E57byKOX","E7",23.15,22.39,"103.3943725",1.98,6,"challenge"
"LM0256","E57bxKLQ","E7",30.26,29.15,"103.81",1.91,6,"challenge"
"LM0286","E57byBGI","E7",20.02,19.07,"104.9816466",1.74,6,"challenge"
"LM0228","E57bxLMZ","E7",22.29,21.23,"104.99",1.05,6,"challenge"
"LM0280","E57byAVW","E7",18.55,17.57,"105.5776892",2.72,6,"challenge"
"LM0240","E57bxJKX","E7",21.6,20.45,"105.62",1.89,6,"challenge"
"LM0275","E57byHLP","E7",22.25,20.83,"106.8170907",1.24,6,"challenge"
"LM0276","E57byRXZ","E7",31.62,29.59,"106.8604258",1.79,6,"challenge"
"LM0287","E57byNPY","E7",20.17,18.83,"107.1163038",1.7,6,"challenge"
"LM0278","E57byDHY","E7",22.59,20.88,"108.1896552",1.77,6,"challenge"
"LM0282","E57byHNO","E7",34.11,30.09,"113.3599202",2.13,6,"challenge"
"LM0266","E57bxCOW","E7",20.44,23.94,"85.38",2.17,7,"challenge"
"LM0289","E57byFNS","E7",21.57,23.93,"90.13790221",1.93,7,"challenge"
"LM0258","E57bxHKX","E7",18.14,19.74,"91.89",0.87,7,"challenge"
"LM0268","E57bxAYZ","E7",19.2,20.84,"92.13",1.58,7,"challenge"
"LM0248","E57bxKOX","E7",21.72,23.46,"92.58",1.32,7,"challenge"
"LM0238","E57bxNOY","E7",20.09,21.39,"93.92",0.79,7,"challenge"
"LM0249","E57bxCLV","E7",24.55,26.1,"94.06",1.12,7,"challenge"
"LM0260","E57byNTU","E7",27.42,29.02,"94.48656099",2.37,7,"challenge"
"LM0270","E57byEKV","E7",22.62,23.89,"94.68396819",1.4,7,"challenge"
"LM0279","E57byLNT","E7",20.41,21.35,"95.5971897",1.7,7,"challenge"
"LM0257","E57bxPVX","E7",21.77,22.75,"95.69",1.11,7,"challenge"
"LM0295","E57byFGH","E7",20.4,21.31,"95.72970436",1.43,7,"challenge"
"LM0271","E57bxKQW","E7",23.28,24.25,"96",1.79,7,"challenge"
"LM0255","E57bxNPY","E7",17.55,18.26,"96.11",1.28,7,"challenge"
"LM0269","E57byIQW","E7",20.85,21.6,"96.52777778",1.78,7,"challenge"
"LM0291","E57byCPW","E7",24.16,24.85,"97.22334004",1.95,7,"challenge"
"LM0227","E57bxAUZ","E7",23.24,23.86,"97.4",1.68,7,"challenge"
"LM0294","E57byPQZ","E7",16.65,17.02,"97.82608696",1.97,7,"challenge"
"LM0285","E57byBEV","E7",19.01,19.43,"97.83839424",1.06,7,"challenge"
"LM0251","E57bxMRZ","E7",22.66,23.16,"97.84",1.12,7,"challenge"
"LM0229","E57bxNTU","E7",18.67,19.06,"97.95",1.98,7,"challenge"
"LM0239","E57bxLOT","E7",19.04,19.41,"98.09",1.84,7,"challenge"
"LM0265","E57byGSV","E7",25.95,26.43,"98.18388195",1.35,7,"challenge"
"LM0261","E57bxPRZ","E7",19.74,20.09,"98.26",1.21,7,"challenge"
"LM0247","E57bxFPV","E7",26.75,27.13,"98.6",2.88,7,"challenge"
"LM0293","E57byHVX","E7",20.48,20.74,"98.7463838",1.34,7,"challenge"
"LM0235","E57bxAQY","E7",19.43,19.58,"99.23",1.16,7,"challenge"
"LM0292","E57byGHL","E7",22.04,22.15,"99.503386",1.67,7,"challenge"
"LM0283","E57byAJN","E7",19.07,19.1,"99.84293194",1.13,7,"challenge"
"LM0231","E57bxJRZ","E7",20.66,20.69,"99.86",1.53,7,"challenge"
"LM0284","E57byKLQ","E7",22.4,22.39,"100.0446628",1.29,7,"challenge"
"LM0273","E57byDIS","E7",21.72,21.7,"100.0921659",1.94,7,"challenge"
"LM0272","E57byLVZ","E7",22.87,22.77,"100.4391744",1.27,7,"challenge"
"LM0288","E57byIKT","E7",19.89,19.74,"100.7598784",1.49,7,"challenge"
"LM0234","E57bxAHU","E7",33.04,32.76,"100.85",1.71,7,"challenge"
"LM0277","E57byEFU","E7",24.1,23.88,"100.921273",1.13,7,"challenge"
"LM0259","E57bxNUY","E7",29.44,28.89,"101.9",1.38,7,"challenge"
"LM0254","E57bxLRS","E7",22.75,22.32,"101.93",1.71,7,"challenge"
"LM0232","E57bxFGH","E7",27.02,26.37,"102.46",1.67,7,"challenge"
"LM0264","E57bxBQY","E7",18.4,17.88,"102.91",1.08,7,"challenge"
"LM0263","E57byNPW","E7",22.03,21.25,"103.6705882",1.27,7,"challenge"
"LM0256","E57bxBMX","E7",30.58,29.15,"104.91",1.59,7,"challenge"
"LM0233","E57bxIMQ","E7",31.24,29.77,"104.94",1.51,7,"challenge"
"LM0262","E57byFHK","E7",22.27,21.13,"105.3951727",1.58,7,"challenge"
"LM0286","E57byDUY","E7",20.14,19.07,"105.6109072",1.14,7,"challenge"
"LM0276","E57byDTV","E7",31.27,29.59,"105.6775938",2.6,7,"challenge"
"LM0280","E57byDVW","E7",18.64,17.57,"106.089926",1.17,7,"challenge"
"LM0236","E57bxNRU","E7",28.03,26.25,"106.78",1.42,7,"challenge"
"LM0278","E57byMQS","E7",22.31,20.88,"106.848659",1.26,7,"challenge"
"LM0287","E57byFLY","E7",20.3,18.83,"107.8066914",1.27,7,"challenge"
"LM0228","E57bxNSX","E7",22.92,21.23,"107.96",1.18,7,"challenge"
"LM0240","E57bxAVW","E7",22.16,20.45,"108.36",1.04,7,"challenge"
"LM0275","E57byACH","E7",22.93,20.83,"110.0816131",1.13,7,"challenge"
"LM0282","E57byABC","E7",34.57,30.09,"114.8886673",1.64,7,"challenge"
"LM0266","E57bxIOS","E7",19.59,23.94,"81.83",2.79,8,"challenge"
"LM0248","E57bxAPS","E7",20.58,23.46,"87.72",2.5,8,"challenge"
"LM0257","E57bxJQU","E7",20.44,22.75,"89.85",1.46,8,"challenge"
"LM0289","E57byPSV","E7",21.93,23.93,"91.64229001",2.23,8,"challenge"
"LM0268","E57bxGSW","E7",19.11,20.84,"91.7",2.11,8,"challenge"
"LM0258","E57bxHVW","E7",18.28,19.74,"92.6",1.22,8,"challenge"
"LM0261","E57bxKOP","E7",18.69,20.09,"93.03",1.36,8,"challenge"
"LM0255","E57bxMOR","E7",16.99,18.26,"93.04",1.41,8,"challenge"
"LM0260","E57byGHV","E7",27.06,29.02,"93.24603722",3.14,8,"challenge"
"LM0249","E57bxPSV","E7",24.4,26.1,"93.49",2.71,8,"challenge"
"LM0254","E57bxBCD","E7",21.04,22.32,"94.27",3.97,8,"challenge"
"LM0251","E57bxEOT","E7",21.84,23.16,"94.3",1.32,8,"challenge"
"LM0239","E57bxJMR","E7",18.47,19.41,"95.16",2.87,8,"challenge"
"LM0238","E57bxLYZ","E7",20.41,21.39,"95.42",1.38,8,"challenge"
"LM0247","E57bxJMX","E7",25.93,27.13,"95.58",7.14,8,"challenge"
"LM0293","E57byJQU","E7",19.86,20.74,"95.75699132",1.24,8,"challenge"
"LM0271","E57bxPSU","E7",23.34,24.25,"96.25",2.08,8,"challenge"
"LM0270","E57byKMQ","E7",23.01,23.89,"96.3164504",1.58,8,"challenge"
"LM0294","E57byFLN","E7",16.67,17.02,"97.94359577",1,8,"challenge"
"LM0259","E57bxGHI","E7",28.32,28.89,"98.03",2.58,8,"challenge"
"LM0269","E57byLOT","E7",21.19,21.6,"98.10185185",1.22,8,"challenge"
"LM0231","E57bxCEK","E7",20.43,20.69,"98.74",2.81,8,"challenge"
"LM0277","E57byCEK","E7",23.62,23.88,"98.91122278",1.52,8,"challenge"
"LM0264","E57bxADL","E7",17.81,17.88,"99.61",1.01,8,"challenge"
"LM0279","E57byFPV","E7",21.27,21.35,"99.62529274",1.1,8,"challenge"
"LM0234","E57bxBLW","E7",32.64,32.76,"99.63",1.63,8,"challenge"
"LM0235","E57bxDTU","E7",19.51,19.58,"99.64",0.95,8,"challenge"
"LM0229","E57bxEMW","E7",19.01,19.06,"99.74",2.36,8,"challenge"
"LM0265","E57byIMQ","E7",26.37,26.43,"99.77298524",2.45,8,"challenge"
"LM0227","E57bxMNW","E7",23.81,23.86,"99.79",2.73,8,"challenge"
"LM0240","E57bxCIW","E7",20.45,20.45,"100",1.39,8,"challenge"
"LM0272","E57byAYZ","E7",22.78,22.77,"100.0439174",1.48,8,"challenge"
"LM0263","E57byLMZ","E7",21.26,21.25,"100.0470588",1.56,8,"challenge"
"LM0273","E57byKQW","E7",21.81,21.7,"100.5069124",2,8,"challenge"
"LM0233","E57bxSTU","E7",29.96,29.77,"100.64",1.75,8,"challenge"
"LM0288","E57byCIW","E7",19.97,19.74,"101.1651469",1.37,8,"challenge"
"LM0285","E57byBMX","E7",19.66,19.43,"101.1837365",1.4,8,"challenge"
"LM0283","E57byLYZ","E7",19.35,19.1,"101.3089005",1.49,8,"challenge"
"LM0292","E57byMOR","E7",22.46,22.15,"101.3995485",1.29,8,"challenge"
"LM0256","E57bxJVZ","E7",29.82,29.15,"102.3",2.16,8,"challenge"
"LM0232","E57bxCUY","E7",26.98,26.37,"102.31",2.15,8,"challenge"
"LM0236","E57bxFRU","E7",27.05,26.25,"103.05",2.33,8,"challenge"
"LM0276","E57byBGY","E7",31.04,29.59,"104.9003042",1,8,"challenge"
"LM0284","E57byLRS","E7",23.55,22.39,"105.1808843",1.5,8,"challenge"
"LM0280","E57byMRZ","E7",18.5,17.57,"105.2931133",1.42,8,"challenge"
"LM0278","E57byDTU","E7",22.24,20.88,"106.51341",1.17,8,"challenge"
"LM0286","E57byCWZ","E7",20.41,19.07,"107.0267436",1.44,8,"challenge"
"LM0275","E57byMNW","E7",22.47,20.83,"107.8732597",1.19,8,"challenge"
"LM0262","E57byABO","E7",22.95,21.13,"108.613346",1.42,8,"challenge"
"LM0228","E57bxBGY","E7",23.5,21.23,"110.69",1.13,8,"challenge"
"LM0287","E57byPRZ","E7",20.85,18.83,"110.7275624",1.27,8,"challenge"
"LM0282","E57byFRU","E7",35.04,30.09,"116.4506481",1.96,8,"challenge"
"LM0291","E57byBQY","E7",NA,24.85,NA,1.04,8,"challenge"
"LM0295","E57byCOW","E7",NA,21.31,NA,1.87,8,"challenge"
